czywiesz3086	gdzie znajduje się czwarty polski cmentarz katyński?	Polski Cmentarz Wojenny w Kijowie-Bykowni – polski cmentarz wojskowy w Bykowni na Ukrainie, utworzony w latach 2011–2012 z inicjatywy Rady Ochrony Pamięci Walk i Męczeństwa. Na cmentarzu w zbiorowych mogiłach spoczywają szczątki 3435 polskich obywateli z Ukraińskiej Listy Katyńskiej, zamordowanych w 1940 roku przez funkcjonariuszy NKWD. Jest czwartym cmentarzem katyńskim, po otwartych w roku 2000 cmentarzach w Lesie Katyńskim, Miednoje i Charkowie. 	1
czywiesz3401	jakie choroby genetyczne dziedziczą się autosomalnie dominująco?	pląsawica Huntingtona typ dziedziczenia autosomalny dominujący zespół łamliwego chromosomu X typ dziedziczenia sprzężony z chromosomem X dominujący dystrofia miotoniczna typ dziedziczenia autosomalny dominujący choroba Friedreicha typ dziedziczenia autosomalny recesywny ataksja rdzeniowo-móżdżkowa typ dziedziczenia autosomalny dominujący choroba Kennedy'ego typ dziedziczenia sprzężony z chromosomem X recesywny	1
czywiesz2788	który litewski pisarz był pionierem nowoczesnej publicystyki politycznej w języku jidysz?	Tym samym został pionierem nowoczesnej publicystyki politycznej w języku jidysz.	0
czywiesz3277	na czym polega jedna z łamigłówek rynku kapitałowego?	W każdym numerze był czterostronicowy komiks i działy: Mapa Klubu Świata Tajemnic, gdzie można było zapoznać się z krajem, zobaczyć, gdzie jest i jakie trzy rzeczy są w nim ważne; Velma prezentuje z informacjami o jednym z miejsc w zwiedzanym kraju Klub Łamigłówek Freda z łamigłówkami Kudłaty w Przeszłości, gdzie pokazywano, co tu było w przeszłości Przekąska ze Scoobym, z przepisem na jakieś danie i łamigłówkami Ciekawostki Velmy z ciekawostkami o kraju Kudłaty w labiryncie z labiryntem, grą planszową itp.	0
czywiesz514	który meksykański biskup pracował przed nominacją w Azji, Europie i Afryce?	Pracował w Ameryce, Europie i Afryce.	0
czywiesz1405	czego dotyczył list z Tell el-Amarna (EA 23)?	Miasto wymienione zostało w bardzo krótkim liście, oznaczonym jako EA 223 wśród Listów z Tell el-Amarna.	0
czywiesz1884	dlaczego skoki narciarskie na Mistrzostwach Świata Juniorów w Narciarstwie Klasycznym w 2008 roku odbyły się w Zakopanem?	Skoki narciarskie na Mistrzostwach Świata Juniorów w Narciarstwie Klasycznym 2009 Konkursy skoków narciarskich na Mistrzostwach Świata Juniorów w Narciarstwie Klasycznym 2009 odbyły się w dniach 5-6 lutego 2009 roku w słowackim Štrbskim Plesie, na skoczni MS 1970 B.	0
czywiesz2480	kto skonstruował pierwszą polską maszynę do pisania?	Przebywając w Niemczech uzyskał, poza patentem na maszynę do pisania, szereg innych patentów oraz świadectw ochronnych, m.in. na automaty do książek, aparaty reklamowe, automaty oddzielające monety fałszywe od prawdziwych, automaty do frankowania znaczków pocztowych, ruchome figury reklamowe i zabawki dla dzieci, spinki automatyczne, sprzęgła, łożyska walcowe i in. W 1921 r. wrócił do kraju i zamieszkał w Bydgoszczy, gdzie uruchomił pierwszą polską wytwórnię maszyn do pisania – najpierw przy ulicy Gdańskiej, a potem we własnej nieruchomości przy ul. Malborskiej 24 (obecnie ul. Dolina 24).	0
czywiesz1501	kto rozsławił fińskie wzornictwo w przemyśle lekkim?	Wzornictwo stosowane przez firmę jest uważane za charakterystyczne dla fińskiego wzornictwa przemysłowego.	0
czywiesz1964	która jednostka była ostatnim zbudowanym i wycofanym ze służby amerykańskim okrętem podwodnym z napędem diesel-elektrycznym?	Inne państwa, które budowały okręty podwodne z napędem jądrowym, Wielka BrytaniaCztery jednostki brytyjskiego typu Upholder były ostatnimi brytyjskimi okrętami podwodnymi z napędem diesel-elektrycznym. Wszystkie zostały wycofane ze służby w Royal Navy w 1994 roku i wypożyczone do Kanady.	0
czywiesz1931	co dziś robi dziewczynka, która była inspiracją do napisania książki Baśka i Barbara przez Zofię Romanowiczową?	Stało się to inspiracją do napisania książki, do spisania swoich wspomnień.	0
czywiesz1043	o czym traktował poradnik Anny Ciundziewickiej?	Na podstawie zgromadzonych przez lata przepisów i własnego doświadczenia wydała w 1848 roku w wileńskiej drukarni, należącej do spadkobierców Józefa Zawadzkiego, cieszący się dużym powodzeniem podręcznik prowadzenia gospodarstwa wiejskiego Gospodyni litewska – wznawiany w latach 1851, 1856, 1858, 1862 i 1873 (kolejne wydania były uzupełniane przez Wincentę Zawadzką, synową założyciela drukarni). Zmarła 18 kwietnia 1850 roku w Kiszczynej Słobodzie i została tam pochowana w rodzinnej (niezachowanej) kaplicy grobowej. Po śmierci Ciundziewickiej staraniem rodziny ukazał się podręcznik Rocznik gospodarski (1854, wyd. 2 z 1861), z wykazem prac rolniczych i domowych w układzie miesięcznym.	1
czywiesz481	za co nadzwyczajny trybunał rewolucyjny skazał na śmierć męczennice z Orange?	Wyrokiem trybunału rewolucyjnego zostały skazane na śmierć i zgilotynowane. Przed egzekucją wybaczyły swoim katom przez ucałowanie rąk, a na szafot wzorem męczenników wczesnochrześcijańskich wchodziły pogodnie i z odwagą.	0
czywiesz2906	które państwo w 1852 roku zostało przekształcone w wielki majątek ziemski?	 W 1852 państwo hukwaldzkie zostało zamienione w wielki majątek ziemski.	1
czywiesz3500	kto był jednym z założycieli największych australijskich linii lotniczych Qantas?	Qantas Freight - filia australijskich linii lotniczych Qantas odpowiedzialna za przewozy cargo grupy Qantas.	0
czywiesz1073	dlaczego rząd Australii wypłacił odszkodowania Aborygenom z grupy Pitjantjatjara?	Aborygeni z ludu Pitjantjatjara nazywali tę górę Ngarutjaranya.	0
czywiesz435	gdzie w Japonii konstruuje się elektroniczne nosy?	Materiały tego typu konstruuje się zwykle wykorzystując zjawiska piezoelektryczne, elektrostrykcyjne lub magnetostrykcyjne, a także zjawiska pamięci kształtu obserwowane w niektórych stopach metali (ang. shape-memory alloy).	0
czywiesz3655	skąd pochodzi nazwa Meczetu Ołowianego w Szkodrze w Albanii?	Zamek Rozafat w Szkodrze (alb.: Kalaja e Shkodrës) – zamek w pobliżu Szkodry, w północno-zachodniej Albanii. Według legendy nazwa twierdzy pochodzi od imienia kobiety – Rosaphy (Rozafy), którą żywcem zamurowano w murach zamku, aby jego mury nie zawaliły się po raz kolejny.	0
czywiesz2584	na czym polega defekt Schottky'ego?	Defekt Schottky'ego Jakow Frenkel	0
czywiesz2131	czy wino bezalkoholowe zawiera alkohol?	Napój bezalkoholowy – rodzaj napoju, który nie zawiera znaczących ilości alkoholu.	0
czywiesz2595	czym różnią się od siebie polska biała kiełbasa i niemiecki Weißwurst?	Rozróżnia się kiełbasy trwałe, zawierające około 36% wody (np. krakowska, sucha, salami), kiełbasy półtrwałe, zawierające 36-56% wody (np. kabanosy, żywiecka) i kiełbasy nietrwałe zawierające do 72% wody (np. biała kiełbasa, zwyczajna, serdelowa).	0
czywiesz3439	co zawierają wskazówki EASE, opracowane dla tłumaczy tekstów naukowych na język angielski?	Wskazówki EASE () – skrótowa polska nazwa dokumentu pt.  EASE Guidelines for Authors and Translators of Scientific Articles to be Published in English, opublikowanego w 2010 roku przez Europejskie Stowarzyszenie Redaktorów Naukowych (European Association of Science Editors, w skrócie EASE). Uaktualnione wersje ukazują się co roku w czerwcu.	0
czywiesz304	który włoski rzeźbiarz komponował opery?	Od 1779 działał we Włoszech, komponując opery do librett włoskich. Otoczony dużą sławą, po 1785 zyskał posadę na dworze w Wiedniu, gdzie skomponował najsłynniejszą swoją operę Una cosa rara.	0
czywiesz3257	o czyją książkę toczył się w Polsce przez ponad 13 lat proces sądowy?	Proces toczył się przez pięć lat.	0
czywiesz2430	który polski chirurg był współzałożycielem „Zeszytów Oświęcimskich”, dwukrotnie zgłoszonych do Pokojowej Nagrody Nobla przez Senat RP?	Uchodził za kandydata do literackiej Nagrody Nobla. Życie prywatne Andrzejewskiego było rozdarte pomiędzy dwa światy. Z jednej strony był dwukrotnie żonaty, z drugiej miał intymne związki z mężczyznami.	0
czywiesz624	za odkrycie jakiej reakcji Herbert C. Brown otrzymał Nagrodę Nobla?	Reakcja ta zaproponowana została przez zespół badawczy prof. H.C. Browna w 1957 r. W roku 1979 H. Brown otrzymał za to odkrycie Nagrodę Nobla w dziedzinie chemii. Pierwszym zastosowaniem hydroborowania była synteza alkoholi z alkenów w połączeniu hydroborowania z utlenianiem.	1
czywiesz3006	która drapieżna ryba morska stała się przedmiotem kultu dla ludności muzułmańskiej?	Duża drapieżna ryba (długość ciała ok. 5 m) żywiąca się rybami i ptakami morskimi.	0
czywiesz4149	którą rocznicę powstania obchodzi w tym roku wykonujący muzykę country-pop zespół Gang Marcela?	z zespołem Gang Marcela	0
czywiesz1955	atak na który klasztor w Nortumbrii uważany jest za początek epoki ekspansji Wikingów?	Bebbanburgh) twierdza zawdzięcza Etelfrydowi z Nortumbrii, który nazwał ją tak na cześć swej ukochanej żony Bebby. Stanowiła siedzibę władców Nortumbrii aż do 993, gdy została zniszczona przez Wikingów.	0
czywiesz1639	który czołowy chodziarz świata zginął jako oficer w wojnie wietnamskiej?	Po wojnie wietnamskiej	0
czywiesz870	na którym obrazie Geertgena tot Sint Jansa Józef z Nazaretu obuty jest w holenderskie chodaki z paskiem?	Pokłon Trzech Króli – obraz niderlandzkiego malarza Geertgena tot Sint Jansa. Tematem dzieła jest scena biblijna z Nowego Testamentu opisana w Ewangelii św. Mateusza (Mt 2,1–12).	0
czywiesz2488	gdzie we Włoszech znajduje się podziemne laboratorium fizyki cząstek elementarnych?	Na obszarze masywu znajduje się jeden z największych parków Włoch – Park Narodowy Gran Sasso i Monti della Laga (Parco Nazionale del Gran Sasso e Monti della Laga). Pod masywem wydrążony jest długi na ponad 10 kilometrów tunel, będący częścią autostrady A24. W odgałęzieniu tunelu mieści się podziemna część Narodowego Laboratorium Gran Sasso – jednego z największych w świecie podziemnych laboratoriów fizyki cząstek elementarnych.	1
czywiesz139	do czego stosowany jest chlorek trytylu?	Chlorek trytylu – organiczny związek chemiczny z grupy węglowodorów halogenowanych, chlorowa pochodna trifenylometanu, używana czasem do wprowadzania trytylowej grupy ochronnej.	1
czywiesz1115	gdzie odbyła się narada, która zapobiegła rozwojowi kryzysu finansowego w 1907 roku?	Mistrzostwa świata w gimnastyce sportowej, które odbyły się w Austro-Węgrzech w Pradze w 1907 roku.	0
czywiesz4151	"Giles Hart działał w ""Polish Solidarity Campaign"" w Wielkiej Brytanii, ruchu, który zbierał fundusze i organizował pomoc materialną dla polskiej „Solidarności” w latach 80.?"	" Hart w sierpniu 1980 zaangażował się w tworzenie ruchu pod nazwą ""Polish Solidarity Campaign"", który zbierał fundusze i pomoc materialną dla polskiej ""Solidarności"". Został pierwszym przewodniczącym ""PSC"". "	1
czywiesz1109	co można zobaczyć z okien pałacu w Karsznie?	Co możemy zobaczyć w pałacu ?	0
czywiesz4587	ile złotych medali zdobył w szachowych mistrzostwach Węgier Gedeon Barcza?	W 1928 roku zdobył tytuł mistrza Węgier. W latach 1927-1937 sześciokrotnie reprezentował swój kraj na olimpiadach szachowych, na których zdobył 41½ pkt w 73 partiach.	0
czywiesz4216	z czego zbudowany jest Kolob Arch, jeden z najdłuższych naturalnych łuków skalnych na świecie?	Znajduje się w niej między innymi Kolob Arch, jeden z największych naturalnych łuków skalnych na świecie.	0
czywiesz1181	kiedy został zbudowany zabytkowy Dwór Benedykta Górskiego?	Dwór Woźniakowskich w Biórkowie Wielkim - zabytkowy zespół dworsko-parkowy we wsi Biórków Wielki, zbudowany na przełomie XVIII i XIX wieku dla rodziny Woźniakowskich.	0
czywiesz1298	które z zabudowań zespołu klasztornego w Marianowie zachowały się do naszych czasów?	Wskazuje to na istnienie jeszcze wcześniejszego tekstu opisującego tę problematykę, który nie zachował się do naszych czasów.	1
czywiesz1840	który japoński skoczek narciarski zdobył brązowy medal na I Zimowych Igrzyskach Olimpijskich Młodzieży?	Dwukrotne zwycięstwo w konkursach indywidualnych powtórzył Simon Ammann, który zdobył dwa złote medale w konkurencjach indywidualnych rozgrywanych w ramach zimowych igrzysk w Salt Lake City oraz w Vancouver i tym samym stał się pierwszym skoczkiem narciarskim w historii, który zdobył cztery złote medale olimpijskie w konkurencjach indywidualnych. W drużynowych konkursach olimpijskich po dwa złote medale zdobyli reprezentanci Finlandii, Niemiec oraz Austrii, a jeden tytuł wywalczyli skoczkowie japońscy.	0
czywiesz2015	w jaki sposób niepiśmienny chłop został wicepremierem w maoistowskich Chinach?	Nowy system znosił nieefektywną odpowiedzialność zbiorową wprowadzoną wraz z kolektywizacją w latach 50. i stopniowo został zaadaptowany także poza rolnictwem, stając się ważnym elementem chińskich reform gospodarczych. W maoistowskiej gospodarce chłopi mieli za zadanie wytworzyć określone kwoty produkcyjne, pracując w kolektywnych zespołach (生产队).	0
czywiesz4007	dlaczego posąg Nike Apteros na Akropolu w Atenach nie ma skrzydeł?	zawarcie pokoju Nikiasza w trakcie II wojny peloponeskiej, ukończenie świątyni Nike Apteros na ateńskim akropolu, powstanie komedii Arystofanesa Pokój.	0
czywiesz47	reprezentanci ilu europejskich krajów odnotowali rekordy w rzucie oszczepem mężczyzn?	Pierwszym w historii mistrzem Polski został zawodnik lwowskiej Pogoni Sławosz Szydłowski, który uzyskał wynik 48,40 ustanawiając tym samym nowy rekord Polski – w całej historii mistrzostw kraju nigdy więcej podczas tych zawodów nie ustanowiono później rekordu Polski w rzucie oszczepem.	0
czywiesz2044	kiedy była nadawana Odznaka Wzorowego Funkcjonariusza Służby Więziennej?	Odznaka „Za zasługi w pracy penitencjarnej” jest nadawana funkcjonariuszom lub pracownikom Służby Więziennej wzorowo wykonującym zadania służbowe, przejawiającym inicjatywę w służbie lub pracy, wyróżniającym się konkretnymi wynikami przy wykonywaniu zadań służbowych oraz wykonującym zadania wymagające szczególnie dużego nakładu pracy w warunkach szczególnie utrudnionych, a także funkcjonariuszom lub pracownikom, którzy dokonali czynu świadczącego o szczególnej odwadze lub męstwie.	0
czywiesz3078	jak Lorenzo Lotto zinterpretował motyw zwiastowania Marii przez Archanioła Gabriela?	Temat zwiastowania Marii przez Archanioła Gabriela był bardzo często przedstawiany przez malarzy różnych epok i równie często różnie interpretowany.	0
czywiesz1512	jakie zasługi na polu badań etnograficznych nad ziemią kłodzką położył Georg Amft?	Georg Amft (ur. 25 stycznia 1873 w Jaszkowej Górnej, zm. 9 lipca 1937 w Polanicy-Zdroju) – niemiecki nauczyciel z zawodu, z zamiłowania kompozytor i badacz pieśni ludowych związanych z ziemią kłodzką.	0
czywiesz4547	co w okresie powstania warszawskiego mieściło się w Twierdzy Zmartwychwstanek?	Twierdza Zmartwychwstanek – nazwa zespołu klasztorno-szkolnego SS. Zmartwychwstanek, mieszczącego się w Warszawie przy ul. Krasińskiego 31 (róg ul. ks. J. Popiełuszki) pełniącego rolę szpitala i silnego punktu obrony podczas powstania warszawskiego.	1
czywiesz3958	o co kanadyjski rolnik Percy Schmeiser przez wiele lat prowadził proces sądowy z koncernem Monsanto?	Percy Schmeiser (ur. 5 stycznia 1931) – kanadyjski rolnik i producent nasion z Bruno w prowincji Saskatchewan. Na jego polach wyrósł rzepak modyfikowany genetycznie i chroniony prawem patentowym koncernu biochemicznego Monsanto.	0
czywiesz2498	jakie zagrożenia wiążą się z wykonywaniem zawodu muzyka?	"Innymi słowy, konstytucyjna gwarancja ""wolności wykonywania zawodu"" nie tylko nie kłóci się z regulowaniem przez państwo szeregu kwestii związanych tak z samym wykonywaniem zawodu, jak i ze statusem osób zawód ten wykonujących, ale wręcz zakłada potrzebę istnienia tego typu regulacji, zwłaszcza, gdy chodzi o zawód zaufania publicznego, jakim jest zawód adwokata."	0
czywiesz3602	na czym polega modelowanie dyspersji odorantów?	Stosowane jest modelowanie dyspersji odorantów.	0
czywiesz221	kto wydawał jedyne w historii pismo anarchistyczne w języku hebrajskim?	Najmita: pismo poświęcone sprawie robotniczej – pismo anarchistyczne wydawane w Paryżu w 1914 w języku polskim przez Polską Grupę Anarchistów-Komunistów.	0
czywiesz340	gdzie po raz pierwszy został znaleziony ukwap karpacki?	Ukwap karpacki (Antennaria carpatica) – gatunek rośliny z rodziny astrowatych. Po raz pierwszy został znaleziony i opisany w Tatrach przez Görana Wahlenberga (1780–1851), który jako pierwszy opisał rośliny Tatr.	1
czywiesz688	ile samolotów zestrzelił Ludwik Paszkiewicz?	"30 sierpnia w czasie lotu ćwiczebnego zestrzelił swój pierwszy niemiecki samolot. Paszkiewicz prowadził klucz ""zielony"" (3 samoloty) eskadry B liczącej łącznie sześć samolotów."	0
czywiesz2488	gdzie we Włoszech znajduje się podziemne laboratorium fizyki cząstek elementarnych?	CERN utworzono w 1954 r. w samym środku zimnej wojny, 12 państw Europy Zachodniej doszło wówczas do wniosku, że badania cząstek elementarnych (podstawowych składników, z których składa się materia) są zbyt drogie, by mogło je finansować każde państwo z osobna. Dlatego połączono siły i powstał CERN. Jego centrum znajduje się tuż pod Genewą, kilometr od granicy francuskiej, większość stacji badawczych i największe podziemne urządzenia -- we Francji.	0
czywiesz749	po zboczu jakiego krateru ześlizgiwał się marsjański łazik Opportunity?	Emma Dean – niewielki marsjański krater uderzeniowy położony na równinie Meridiani Planum odwiedzony przez lądownik Opportunity, jeden z dwu siostrzanych łazików misji Mars Exploration Rover.	0
czywiesz1360	który arcybiskup erygował Parafię św. Marcina i św. Marii Magdaleny w Górce Pabianickiej?	Parafia św. Marcina i św. Marii Magdaleny w Górce Pabianickiej	0
czywiesz3347	w których wiekach istniało Królestwo Kachetii?	Królestwo Chorwacji powstało w 925, kiedy to papież Jan X koronował Tomisława Chorwackiego i istniało jako niezależny podmiot polityczny przez blisko dwa stulecia.	0
czywiesz1683	które dzieło Johna Miltona przyczyniło się do zniesienia cenzury w Anglii?	W 1644 roku wydana została broszura Education, mówiąca o konieczności reformy państwowych uniwersytetów, oraz Areopagitica – traktat przeciwko cenzurze dzieł drukowanych. Śmiałe pióro Miltona zostało dostrzeżone przez samego Cromwella, który mianował go sekretarzem do spraw korespondencji zagranicznej (w języku łacińskim) przy Radzie Państwa.	0
czywiesz146	jak nazywa się festiwal muzyczny, odbywający się od 2002 roku na Wyspach Owczych?	Festiwal Dobrego Smaku - odbywa się w Łodzi od 2002 roku. Jest to najstarszy łódzki festiwal kulinarny i jeden z pierwszych tego typu w Polsce.	0
czywiesz2047	jaki procent załogi z Auschwitz-Birkenau osądzono po zakończeniu II wojny światowej?	Procesy załogi Auschwitz-Birkenau przed sądami polskimi – były to procesy członków personelu niemieckiego obozu koncentracyjnego Auschwitz-Birkenau, które toczyły się po zakończeniu II wojny światowej w Polsce.	0
czywiesz2836	który polski dziennikarz był twórcą programów telewizyjnych Latający Holender i Dookoła świata?	Latający Holender – legendarny statek-widmo Latający Holender – fikcyjny żaglowiec, który pojawił się w filmach fabularnych: Piraci z Karaibów: Skrzynia umarlaka i Piraci z Karaibów: Na krańcu świata Latający Holender – zespół muzyczny Latający Holender – jedna z olimpijskich klas jachtów Latający Holender – program Telewizji Polskiej Latający Holender także Holender tułacz – opera Ryszarda Wagnera Latający Holender – piosenka szantowa Latający Holender – poemat Antoniego Langego	0
czywiesz230	do czego uprawnia legitymacja poselska?	Od 1 stycznia br. wydawane są dwa typy legitymacji: legitymacja kartonowa (uprawnia do noclegu w schroniskach PTSM na terenie Polski i otrzymania w nich zniżki 25 proc.	0
czywiesz2203	na jakiej wysokości wypływa Czarny Potok Gąsienicowy?	Wypływa z Zielonego Stawu Gąsienicowego w Dolinie Gąsienicowej (1672 m n.p.m.) i płynie poprzez Dolinę Gąsienicową i Dolinę Suchej Wody. Wykaz hydronimów za źródła Suchej Wody uznaje Czarny Potok.	0
czywiesz2213	w którym roku założono Australijski Związek Rugby?	Bułgarska Federacja Rugby – ogólnokrajowy związek sportowy, działający na terenie Bułgarii, posiadający osobowość prawną, będący jedynym prawnym reprezentantem bułgarskiego rugby 15-osobowego i 7-osobowego, zarówno wśród mężczyzn, jak i kobiet we wszystkich kategoriach wiekowych w kraju i za granicą.	0
czywiesz3660	ile lat ma chroniony drzewostan sosnowy w rezerwacie w Mrzeżynie?	Powierzchnię rezerwatu pokrywa drzewostan sosnowy z udziałem dębu w wieku około 194 lat i wysokości 30 m ze średnią grubością (pierśnicą) około 62 cm.	0
czywiesz2393	gdzie znajduje się pierwsze na świecie muzeum poświęcone słońcu oraz kultom i bóstwom solarnym?	"Najważniejsze kulty w religiach naturalnych, występujące w niemal wszystkich religiach tej grupy, to: kult płodności – w tym kult urodzaju kult przodków – w tym kult bóstwa opiekuńczego dusz/duchów tychże kult boskiego przodka – założyciela lub pierwszego człowieka danej narodowości czy plemienia kult solarny, kult lunarny, niekiedy też kult innych ciał niebieskich kult Wielkiej Bogini – Pramatki kult Ziemi – kult agrarny kulty żywiołów – ognia (często powiązany z kultem solarnym), wiatru, wody (oceanów, jezior, rzek), zjawisk atmosferycznych – bóg/bogini gromu na ogół jest także bóstwem militarnym kult zwierząt – uważanych za obdarzone ponadnaturalnymi mocami kult roślin – często drzew lub ich grup – gajów, lasów, uważanych za święte lub stanowiące siedzibę bóstw. kult herosów – wojowników i wodzów, którzy po śmierci awansowali do roli bóstwa kult rzemiosła – częsty motyw ""boskiego kowala"", wyznawcy uważają, iż niektórych rzemiosł nauczyli ich przodków bogowie Ze względu na koncepcję teologiczną (sposób pojmowania boskości), religie naturalne można podzielić na politeistyczne, henoteistyczne i panteistyczne."	0
czywiesz1399	gdzie występują daktyle morskie?	Diodor Sycylijski nazywa Kabiry idaei dactyloi – „daktyle idajskie”, dosł. „karły” Idy, od Idy – góry w Grecji, gdzie podług najdawniejszej tradycji miał mieszkać Zeus, sam uważany za jednego z Kabirów, w najdawniejszym okresie religii greckiej przedstawiany jako karzeł wielkości kciuka.	0
czywiesz1259	jakim wydarzeniom w 1920 roku poświęcony był kalendarzyk ekspresjonistyczny?	Brał udział we wszystkich wystawach tej grupy: w Berlinie (czerwiec 1918), Düsseldorfie, Poznaniu, Krakowie (wespół z formistami) i we Lwowie (lata 1919-1920). Utrzymywał kontakty z dadaistami berlińskimi, W Polsce znany jest głównie jako grafik i spiritus rector poznańskiej ekspresjonistycznej grupy Bunt, jednak był również wybitnym kolorystą.	0
czywiesz4217	gdzie obecnie znajduje się starożytne miasto Gorgippia?	W starożytności miasto to miało większe znaczenie, było głównym czerwonomorskim portem starożytnego Egiptu, 8 km na północ miasta znajdował się starożytny port Myos Hormos.	0
czywiesz3473	ilu mieszkańców Sycylii miał ucałować Salvatore Cuffaro?	Nową formację wsparł były prezydent Sycylii Salvatore Cuffaro, przeszła do niej większość regionalnych parlamentarzystów UDC.	0
czywiesz1892	kiedy po raz pierwszy w historii rozdano medale Zimowego Europejskiego Festiwalu Młodzieży w skokach narciarskich?	Był to drugi przypadek w historii, gdy rozdano medale Zimowego Europejskiego Festiwalu Młodzieży w skokach narciarskich.	0
czywiesz2559	gdzie wykształcają się formacje trawiaste?	Formacje trawiaste – bezdrzewne formacje roślinne, w których dominującą rolę pełnią trawy. Wykształcają się tam, gdzie warunki klimatyczne i siedliskowe uniemożliwiają rozwój formacjom leśnym.	1
czywiesz1906	która hala ma najmniejszą widownię w NHL?	Była to druga od końca pod względem wielkości hala w rozgrywkach NHL w sezonie 1997/1998. Po przeniesieniu się drużyn Colorado Avalanche, Toronto Maple Leafs do nowocześniejszych hal America West Arena została najmniejszą halą w NHL.	0
czywiesz2212	gdzie stosuje się system dopłat bezpośrednich oraz limitów podobny do tego w Unii Europejskiej?	Utracone korzyści zrekompensują rolnikom bezpośrednie dopłaty, które będą stosowane w skupie od sierpnia do października br. System dopłat funkcjonuje także w Unii Europejskiej, której mechanizmy staramy się naśladować.	0
czywiesz1137	w którym roku powstała Cerkiew św. Michała Archanioła w Bystrem?	Cerkiew św. Michała Archanioła, podobnie jak cerkwie Narodzenia Matki Bożej i św. Mikołaja, powstała w najstarszej, „ruskiej” części miasta, w niedalekim sąsiedztwie zamku.	0
czywiesz4663	kim był Steve Yzerman?	Od początku osiemdziesięcioletniej historii zespołu Red Wings miał około 32 kapitanów. Najdłużej był nim Steve Yzerman 20 sezonów. 	1
czywiesz153	na jakie trzy sposoby można wygrać partię gry Havannah?	Choć zmniejszenie liczby punktów życia przeciwnika do zera to najpopularniejszy sposób wygrania, to grę można wygrać także na inne sposoby.	0
czywiesz1405	czego dotyczył list z Tell el-Amarna (EA 23)?	List z Tell el-Amarna (EA 23) – jeden z 382 znanych dokumentów z korpusu tekstów amarneńskich odkrytych w 1887 roku w Tell el-Amarna w Egipcie i zawierających korespondencję dyplomatyczną faraonów Amenhotepa III (1390–1352 p.n.e.) i Echnatona (1352–1336 p.n.e.) 	1
czywiesz3059	gdzie rzekomo miała się znajdować legendarna wyspa Brasil?	Sul Brasil – miasto i gmina w Brazylii, w stanie Santa Catarina. Znajduje się w mezoregionie Oeste Catarinense i mikroregionie Chapecó.	0
czywiesz4686	ile goli dla Slawii Sofia strzelił Władimir Iwanow?	Georgijew jest wychowankiem Slawii Sofia, w której barwach w I lidze do stycznia 2006 roku rozegrał 148 meczów i strzelił 36 goli.	0
czywiesz1627	ile wierzchołków ma Sośnina?	Wielościan W' : ma tyle samo krawędzi co W; tyle wierzchołków, ile W ma ścian; tyle ścian, ile W miał wierzchołków.	0
czywiesz2906	które państwo w 1852 roku zostało przekształcone w wielki majątek ziemski?	Później został przekształcony w majątek ziemski, w latach 1811-1870 w klasztorze działał zajazd pocztowy, potem aż do 1940 r. ponownie był siedzibą właściciela majątku ziemskiego.	0
czywiesz1551	czy guma arabska nadaje się do spożycia?	Czy guma do żucia może przyczepić się do narządów i spowodować śmierć? - nie.	0
czywiesz94	dlaczego Finlandia zarządza należącą do Rosji wyspą Małyj Wysockij?	Sytuacja niejasna: Strefa Buforowa ONZ na Cyprze Kanał Saimiański Małyj Wysockij	0
czywiesz1171	ile waży największa w świecie waza?	Carillon tworzą obecnie 74 odlane z brązu dzwony, z których najmniejszy wazy 4,5 kg a największy (tzw. bourdon) – 18 ton i jest największym i najcięższym dzwonem carillonowym, jaki kiedykolwiek odlano. Carillon został odlany w 1925 w ludwisarni Gillett & Johnston Foundry w Wielkiej Brytanii i był już wówczas największym carillonem na świecie mając 53 dzwony (w tym ważący 10 ton bourdon.	0
czywiesz1496	co to jest Mammoth Hot Springs?	 Od 31 lipca 2003 roku ze względu na swe historyczne znaczenie fort ma status Narodowego Pomnika Historycznego USA. Fort znajduje się na terenie kompleksu gorących źródeł trawertynowych – Mammoth Hot Springs. 	1
czywiesz4201	kto stłumił największe antybolszewickie powstanie ludowe w Rosji?	W 1876 roku miasto zostało zajęte przez Rosję podczas kampanii wojskowej, która miała na celu stłumienie powstania przeciw sprzyjającemu Rosji chanowi Kokandu. Miasto znalazło się wówczas w obwodzie fergańskim. W 1898 roku wybuchło kolejne powstanie, tym razem przeciwko Rosjanom, szybko jednak zostało przez nich stłumione.	0
czywiesz3401	jakie choroby genetyczne dziedziczą się autosomalnie dominująco?	Polipowatość młodzieńcza (ang. juvenile polyposis syndrome, JPS) – choroba dziedziczna, w której występują liczne polipy hamartomatyczne w jelicie grubym. Etiologia Choroba dziedziczona autosomalnie dominująco.	1
